"Subject","Block","Trial","Session","Syll","Cond_Order","Word","Position","Dial","Prev_ISI","Prev_Pos","Curr_ISI","Curr_Pos","ISI_Diff","Pos_Diff","X","Point"
"a2605",1,7,"rand","di","rand-struct",NA,"2","3",10,30,10,30,0,0,31,"end"
"a2605",1,7,"rand","ga","rand-struct",NA,"3","1",26,80,26,80,0,0,31,"end"
"a2605",1,8,"struct","ga","rand-struct","1","2","1",0,0,0,0,0,0,34,"end"
"a2605",1,8,"struct","di","rand-struct","1","3","3",0,0,0,0,0,0,34,"end"
"a2605",1,8,"struct","za","rand-struct","4","1","2",0,0,0,0,0,0,35,"end"
"a2605",1,8,"rand","se","rand-struct",NA,"1","2",0,0,0,0,0,0,20,"end"
"a2605",1,8,"rand","nu","rand-struct",NA,"2","1",0,0,0,0,0,0,20,"end"
"a2605",1,8,"rand","be","rand-struct",NA,"3","3",0,0,0,0,0,0,20,"end"
"a2605",1,9,"struct","se","rand-struct","2","3","3",0,0,0,0,0,0,32,"end"
"a2605",1,9,"struct","za","rand-struct","4","1","2",0,0,0,0,0,0,33,"end"
"a2605",1,9,"struct","be","rand-struct","4","2","1",0,0,0,0,0,0,33,"end"
"a2605",1,9,"rand","di","rand-struct",NA,"3","3",76,230,63,190,-13,-40,20,"end"
"a2605",1,9,"rand","po","rand-struct",NA,"1","1",0,0,0,0,0,0,20,"end"
"a2605",1,9,"rand","la","rand-struct",NA,"2","2",0,0,0,0,0,0,21,"end"
"a2605",1,10,"struct","ki","rand-struct","2","2","1",0,0,0,0,0,0,57,"end"
"a2605",1,10,"struct","se","rand-struct","2","3","2",0,0,0,0,0,0,57,"end"
"a2605",1,10,"struct","nu","rand-struct","1","1","3",16,50,16,50,0,0,57,"end"
"a2605",1,10,"rand","nu","rand-struct",NA,"1","2",0,0,0,0,0,0,38,"end"
"a2605",1,10,"rand","tu","rand-struct",NA,"2","3",0,0,0,0,0,0,38,"end"
"a2605",1,10,"rand","mi","rand-struct",NA,"3","1",0,0,0,0,0,0,39,"end"
"a2605",2,1,"struct","za","rand-struct","4","1","2",0,0,0,0,0,0,43,"end"
"a2605",2,1,"struct","be","rand-struct","4","2","1",0,0,0,0,0,0,43,"end"
"a2605",2,1,"struct","tu","rand-struct","4","3","3",0,0,0,0,0,0,44,"end"
"a2605",2,1,"rand","se","rand-struct",NA,"1","2",0,0,0,0,0,0,18,"end"
"a2605",2,1,"rand","ro","rand-struct",NA,"2","3",0,0,0,0,0,0,19,"end"
"a2605",2,1,"rand","ga","rand-struct",NA,"3","1",0,0,0,0,0,0,19,"end"
"a2605",2,2,"struct","be","rand-struct","4","2","2",0,0,0,0,0,0,30,"end"
"a2605",2,2,"struct","tu","rand-struct","4","3","3",0,0,0,0,0,0,31,"end"
"a2605",2,2,"struct","nu","rand-struct","1","1","1",0,0,0,0,0,0,31,"end"
"a2605",2,2,"rand","za","rand-struct",NA,"1","1",0,0,0,0,0,0,18,"end"
"a2605",2,2,"rand","mi","rand-struct",NA,"2","2",0,0,0,0,0,0,19,"end"
"a2605",2,2,"rand","nu","rand-struct",NA,"3","3",0,0,0,0,0,0,19,"end"
"a2605",2,3,"struct","di","rand-struct","1","3","2",0,0,0,0,0,0,24,"end"
"a2605",2,3,"struct","za","rand-struct","4","1","3",0,0,0,0,0,0,24,"end"
"a2605",2,3,"struct","be","rand-struct","4","2","1",0,0,0,0,0,0,25,"end"
"a2605",2,3,"rand","se","rand-struct",NA,"1","1",0,0,0,0,0,0,9,"end"
"a2605",2,3,"rand","be","rand-struct",NA,"2","2",0,0,0,0,0,0,9,"end"
"a2605",2,3,"rand","po","rand-struct",NA,"3","3",0,0,0,0,0,0,10,"end"
"a2605",2,4,"struct","se","rand-struct","2","3","2",0,0,0,0,0,0,43,"end"
"a2605",2,4,"struct","mi","rand-struct","3","1","1",0,0,0,0,0,0,44,"end"
"a2605",2,4,"struct","po","rand-struct","3","2","3",0,0,0,0,0,0,44,"end"
"a2605",2,4,"rand","ro","rand-struct",NA,"2","2",0,0,0,0,0,0,17,"end"
"a2605",2,4,"rand","mi","rand-struct",NA,"3","3",130,390,130,390,0,0,18,"end"
"a2605",2,4,"rand","ga","rand-struct",NA,"1","1",0,0,0,0,0,0,18,"end"
"a2605",2,5,"struct","ga","rand-struct","1","2","3",0,0,0,0,0,0,35,"end"
"a2605",2,5,"struct","di","rand-struct","1","3","2",0,0,0,0,0,0,35,"end"
"a2605",2,5,"struct","ro","rand-struct","2","1","1",0,0,0,0,0,0,36,"end"
"a2605",2,5,"rand","nu","rand-struct",NA,"2","3",0,0,0,0,0,0,12,"end"
"a2605",2,5,"rand","ro","rand-struct",NA,"3","2",0,0,0,0,0,0,13,"end"
"a2605",2,5,"rand","za","rand-struct",NA,"1","1",0,0,0,0,0,0,13,"end"
"a2605",2,6,"struct","po","rand-struct","3","2","2",0,0,0,0,0,0,28,"end"
"a2605",2,6,"struct","la","rand-struct","3","3","1",0,0,0,0,0,0,29,"end"
"a2605",2,6,"struct","za","rand-struct","4","1","3",0,0,0,0,0,0,29,"end"
"a2605",2,6,"rand","be","rand-struct",NA,"2","1",0,0,0,0,0,0,12,"end"
"a2605",2,6,"rand","la","rand-struct",NA,"3","3",76,230,76,230,0,0,12,"end"
"a2605",2,6,"rand","ga","rand-struct",NA,"1","2",0,0,0,0,0,0,13,"end"
"a2605",2,7,"struct","nu","rand-struct","1","1","2",0,0,0,0,0,0,41,"end"
"a2605",2,7,"struct","ga","rand-struct","1","2","1",0,0,0,0,0,0,41,"end"
"a2605",2,7,"struct","di","rand-struct","1","3","3",0,0,0,0,0,0,41,"end"
"a2605",2,7,"rand","se","rand-struct",NA,"3","2",0,0,0,0,0,0,13,"end"
"a2605",2,7,"rand","tu","rand-struct",NA,"1","1",0,0,0,0,0,0,13,"end"
"a2605",2,7,"rand","mi","rand-struct",NA,"2","3",46,140,46,140,0,0,14,"end"
"a2605",2,8,"struct","po","rand-struct","3","2","2",0,0,0,0,0,0,41,"end"
"a2605",2,8,"struct","la","rand-struct","3","3","3",0,0,0,0,0,0,42,"end"
"a2605",2,8,"struct","nu","rand-struct","1","1","1",0,0,0,0,0,0,42,"end"
"a2605",2,8,"rand","ga","rand-struct",NA,"2","3",0,0,0,0,0,0,10,"end"
"a2605",2,8,"rand","se","rand-struct",NA,"3","1",0,0,0,0,0,0,10,"end"
"a2605",2,8,"rand","be","rand-struct",NA,"1","2",0,0,0,0,0,0,11,"end"
"a2605",2,9,"struct","nu","rand-struct","1","1","3",0,0,0,0,0,0,39,"end"
"a2605",2,9,"struct","ga","rand-struct","1","2","1",0,0,0,0,0,0,40,"end"
"a2605",2,9,"struct","di","rand-struct","1","3","2",0,0,0,0,0,0,40,"end"
"a2605",2,9,"rand","ro","rand-struct",NA,"3","1",0,0,0,0,0,0,12,"end"
"a2605",2,9,"rand","nu","rand-struct",NA,"1","2",0,0,0,0,0,0,13,"end"
"a2605",2,9,"rand","la","rand-struct",NA,"2","3",0,0,0,0,0,0,13,"end"
"a2605",2,10,"struct","la","rand-struct","3","3","3",0,0,0,0,0,0,30,"end"
"a2605",2,10,"struct","nu","rand-struct","1","1","2",0,0,0,0,0,0,30,"end"
"a2605",2,10,"struct","ga","rand-struct","1","2","1",0,0,0,0,0,0,31,"end"
"a2605",2,10,"rand","la","rand-struct",NA,"1","2",0,0,0,0,0,0,13,"end"
"a2605",2,10,"rand","ga","rand-struct",NA,"2","1",0,0,0,0,0,0,13,"end"
"a2605",2,10,"rand","ki","rand-struct",NA,"3","3",0,0,0,0,0,0,14,"end"
"a2605",3,1,"struct","po","rand-struct","3","2","3",0,0,0,0,0,0,19,"end"
"a2605",3,1,"struct","la","rand-struct","3","3","1",0,0,0,0,0,0,19,"end"
"a2605",3,1,"struct","nu","rand-struct","1","1","2",0,0,0,0,0,0,19,"end"
"a2605",3,1,"rand","ro","rand-struct",NA,"2","3",0,0,0,0,0,0,9,"end"
"a2605",3,1,"rand","mi","rand-struct",NA,"3","2",0,0,0,0,0,0,9,"end"
"a2605",3,1,"rand","tu","rand-struct",NA,"1","1",0,0,0,0,0,0,9,"end"
"a2605",3,2,"struct","tu","rand-struct","4","3","2",0,0,0,0,0,0,26,"end"
"a2605",3,2,"struct","ro","rand-struct","2","1","1",0,0,0,0,0,0,26,"end"
"a2605",3,2,"struct","ki","rand-struct","2","2","3",0,0,0,0,0,0,27,"end"
"a2605",3,2,"rand","ga","rand-struct",NA,"2","3",0,0,0,0,0,0,12,"end"
"a2605",3,2,"rand","ki","rand-struct",NA,"3","2",0,0,0,0,0,0,12,"end"
"a2605",3,2,"rand","la","rand-struct",NA,"1","1",0,0,0,0,0,0,12,"end"
"a2605",3,3,"struct","nu","rand-struct","1","1","1",0,0,0,0,0,0,29,"end"
"a2605",3,3,"struct","ga","rand-struct","1","2","2",0,0,0,0,0,0,29,"end"
"a2605",3,3,"struct","di","rand-struct","1","3","3",0,0,0,0,0,0,30,"end"
"a2605",3,3,"rand","mi","rand-struct",NA,"3","2",0,0,0,0,0,0,11,"end"
"a2605",3,3,"rand","za","rand-struct",NA,"1","1",0,0,0,0,0,0,11,"end"
"a2605",3,3,"rand","la","rand-struct",NA,"2","3",0,0,0,0,0,0,11,"end"
"a2605",3,4,"struct","ki","rand-struct","2","2","3",0,0,0,0,0,0,23,"end"
"a2605",3,4,"struct","se","rand-struct","2","3","1",19,57,19,57,0,0,23,"end"
"a2605",3,4,"struct","mi","rand-struct","3","1","2",0,0,0,0,0,0,23,"end"
"a2605",3,4,"rand","ga","rand-struct",NA,"2","3",0,0,0,0,0,0,11,"end"
"a2605",3,4,"rand","za","rand-struct",NA,"3","1",0,0,0,0,0,0,11,"end"
"a2605",3,4,"rand","be","rand-struct",NA,"1","2",0,0,0,0,0,0,11,"end"
"a2605",3,5,"struct","mi","rand-struct","3","1","2",0,0,0,0,0,0,26,"end"
"a2605",3,5,"struct","po","rand-struct","3","2","3",0,0,0,0,0,0,27,"end"
"a2605",3,5,"struct","la","rand-struct","3","3","1",0,0,0,0,0,0,27,"end"
"a2605",3,5,"rand","ki","rand-struct",NA,"3","2",0,0,0,0,0,0,12,"end"
"a2605",3,5,"rand","tu","rand-struct",NA,"1","3",0,0,0,0,0,0,13,"end"
"a2605",3,5,"rand","be","rand-struct",NA,"2","1",0,0,0,0,0,0,13,"end"
"a2605",3,6,"struct","mi","rand-struct","3","1","1",0,0,0,0,0,0,31,"end"
"a2605",3,6,"struct","po","rand-struct","3","2","3",0,0,0,0,0,0,32,"end"
"a2605",3,6,"struct","la","rand-struct","3","3","2",0,0,0,0,0,0,32,"end"
"a2605",3,6,"rand","tu","rand-struct",NA,"1","2",0,0,0,0,0,0,15,"end"
"a2605",3,6,"rand","la","rand-struct",NA,"2","1",0,0,0,0,0,0,15,"end"
"a2605",3,6,"rand","mi","rand-struct",NA,"3","3",0,0,0,0,0,0,16,"end"
"a2605",3,7,"struct","di","rand-struct","1","3","2",0,0,0,0,0,0,23,"end"
"a2605",3,7,"struct","za","rand-struct","4","1","3",0,0,0,0,0,0,23,"end"
"a2605",3,7,"struct","be","rand-struct","4","2","1",0,0,0,0,0,0,23,"end"
"a2605",3,7,"rand","nu","rand-struct",NA,"1","1",12,36,12,36,0,0,9,"end"
"a2605",3,7,"rand","za","rand-struct",NA,"2","3",0,0,0,0,0,0,10,"end"
"a2605",3,7,"rand","ro","rand-struct",NA,"3","2",0,0,0,0,0,0,10,"end"
"a2605",3,8,"struct","za","rand-struct","4","1","1",0,0,0,0,0,0,26,"end"
"a2605",3,8,"struct","be","rand-struct","4","2","3",0,0,0,0,0,0,26,"end"
"a2605",3,8,"struct","tu","rand-struct","4","3","2",0,0,0,0,0,0,26,"end"
"a2605",3,8,"rand","la","rand-struct",NA,"2","2",0,0,0,0,0,0,7,"end"
"a2605",3,8,"rand","po","rand-struct",NA,"3","3",12,36,12,36,0,0,8,"end"
"a2605",3,8,"rand","za","rand-struct",NA,"1","1",0,0,0,0,0,0,8,"end"
"a2605",3,9,"struct","po","rand-struct","3","2","1",0,0,0,0,0,0,42,"end"
"a2605",3,9,"struct","la","rand-struct","3","3","3",0,0,0,0,0,0,43,"end"
"a2605",3,9,"struct","za","rand-struct","4","1","2",0,0,0,0,0,0,43,"end"
"a2605",3,9,"rand","ro","rand-struct",NA,"2","3",26,80,26,80,0,0,26,"end"
"a2605",3,9,"rand","ga","rand-struct",NA,"3","1",0,0,0,0,0,0,26,"end"
"a2605",3,9,"rand","ki","rand-struct",NA,"1","2",0,0,0,0,0,0,27,"end"
"a2605",3,10,"struct","ki","rand-struct","2","2","3",0,0,0,0,0,0,33,"end"
"a2605",3,10,"struct","se","rand-struct","2","3","1",0,0,0,0,0,0,34,"end"
"a2605",3,10,"struct","nu","rand-struct","1","1","2",0,0,0,0,0,0,34,"end"
"a2605",3,10,"rand","se","rand-struct",NA,"2","2",0,0,0,0,0,0,15,"end"
"a2605",3,10,"rand","la","rand-struct",NA,"3","1",0,0,0,0,0,0,15,"end"
"a2605",3,10,"rand","ro","rand-struct",NA,"1","3",10,30,10,30,0,0,16,"end"
"b0704",1,1,"struct","nu","struct-rand","1","1","1",379,1138,379,1138,0,0,120,"end"
"b0704",1,1,"struct","ga","struct-rand","1","2","2",203,610,203,610,0,0,120,"end"
"b0704",1,1,"struct","di","struct-rand","1","3","3",510,1530,510,1530,0,0,120,"end"
"b0704",1,1,"rand","la","struct-rand",NA,"1","2",130,390,130,390,0,0,66,"end"
"b0704",1,1,"rand","di","struct-rand",NA,"2","1",233,700,233,700,0,0,66,"end"
"b0704",1,1,"rand","be","struct-rand",NA,"3","3",150,450,150,450,0,0,66,"end"
"b0704",1,2,"struct","nu","struct-rand","1","1","3",436,1310,436,1310,0,0,140,"end"
"b0704",1,2,"struct","ga","struct-rand","1","2","1",300,900,300,900,0,0,140,"end"
"b0704",1,2,"struct","di","struct-rand","1","3","2",426,1280,426,1280,0,0,141,"end"
"b0704",1,2,"rand","za","struct-rand",NA,"3","3",480,1440,480,1440,0,0,53,"end"
"b0704",1,2,"rand","se","struct-rand",NA,"1","1",476,1430,476,1430,0,0,53,"end"
"b0704",1,2,"rand","tu","struct-rand",NA,"2","2",460,1380,460,1380,0,0,53,"end"
"b0704",1,3,"struct","nu","struct-rand","1","1","1",303,911,303,911,0,0,119,"end"
"b0704",1,3,"struct","ga","struct-rand","1","2","2",446,1340,446,1340,0,0,119,"end"
"b0704",1,3,"struct","di","struct-rand","1","3","3",286,860,286,860,0,0,119,"end"
"b0704",1,3,"rand","ro","struct-rand",NA,"1","2",320,962,320,962,0,0,31,"end"
"b0704",1,3,"rand","ga","struct-rand",NA,"2","1",380,1140,380,1140,0,0,31,"end"
"b0704",1,3,"rand","se","struct-rand",NA,"3","3",396,1190,396,1190,0,0,31,"end"
"b0704",1,4,"struct","za","struct-rand","4","1","2",346,1040,346,1040,0,0,61,"end"
"b0704",1,4,"struct","be","struct-rand","4","2","1",286,860,286,860,0,0,61,"end"
"b0704",1,4,"struct","tu","struct-rand","4","3","3",263,790,263,790,0,0,62,"end"
"b0704",1,4,"rand","la","struct-rand",NA,"2","1",481,1445,475,1425,-6,-20,16,"end"
"b0704",1,4,"rand","mi","struct-rand",NA,"3","3",556,1670,556,1670,0,0,16,"end"
"b0704",1,4,"rand","ga","struct-rand",NA,"1","2",493,1480,493,1480,0,0,17,"end"
"b0704",1,5,"struct","mi","struct-rand","3","1","2",266,800,266,800,0,0,61,"end"
"b0704",1,5,"struct","po","struct-rand","3","2","1",323,970,323,970,0,0,61,"end"
"b0704",1,5,"struct","la","struct-rand","3","3","3",210,630,210,630,0,0,61,"end"
"b0704",1,5,"rand","ki","struct-rand",NA,"1","3",237,712,237,712,0,0,27,"end"
"b0704",1,5,"rand","za","struct-rand",NA,"2","1",316,950,316,950,0,0,27,"end"
"b0704",1,5,"rand","po","struct-rand",NA,"3","2",403,1210,403,1210,0,0,27,"end"
"b0704",1,6,"struct","ki","struct-rand","2","2","1",320,960,320,960,0,0,54,"end"
"b0704",1,6,"struct","se","struct-rand","2","3","3",230,690,230,690,0,0,54,"end"
"b0704",1,6,"struct","za","struct-rand","4","1","2",266,800,266,800,0,0,54,"end"
"b0704",1,6,"rand","ki","struct-rand",NA,"1","2",496,1490,496,1490,0,0,17,"end"
"b0704",1,6,"rand","be","struct-rand",NA,"2","1",427,1281,427,1281,0,0,17,"end"
"b0704",1,6,"rand","la","struct-rand",NA,"3","3",356,1070,356,1070,0,0,18,"end"
"b0704",1,7,"struct","mi","struct-rand","3","1","2",376,1130,376,1130,0,0,68,"end"
"b0704",1,7,"struct","po","struct-rand","3","2","3",356,1070,356,1070,0,0,68,"end"
"b0704",1,7,"struct","la","struct-rand","3","3","1",308,926,308,926,0,0,68,"end"
"b0704",1,7,"rand","be","struct-rand",NA,"3","1",253,760,253,760,0,0,23,"end"
"b0704",1,7,"rand","mi","struct-rand",NA,"1","2",279,839,279,839,0,0,23,"end"
"b0704",1,7,"rand","di","struct-rand",NA,"2","3",342,1028,342,1028,0,0,24,"end"
"b0704",1,8,"struct","mi","struct-rand","3","1","3",600,1800,600,1800,0,0,90,"end"
"b0704",1,8,"struct","po","struct-rand","3","2","1",456,1370,456,1370,0,0,91,"end"
"b0704",1,8,"struct","la","struct-rand","3","3","2",600,1800,600,1800,0,0,91,"end"
"b0704",1,8,"rand","tu","struct-rand",NA,"1","3",480,1440,480,1440,0,0,44,"end"
"b0704",1,8,"rand","be","struct-rand",NA,"2","2",276,830,276,830,0,0,44,"end"
"b0704",1,8,"rand","se","struct-rand",NA,"3","1",242,726,242,726,0,0,45,"end"
"b0704",1,9,"struct","po","struct-rand","3","2","1",323,970,323,970,0,0,73,"end"
"b0704",1,9,"struct","la","struct-rand","3","3","2",406,1220,406,1220,0,0,73,"end"
"b0704",1,9,"struct","nu","struct-rand","1","1","3",325,976,325,976,0,0,74,"end"
"b0704",1,9,"rand","nu","struct-rand",NA,"2","3",326,980,326,980,0,0,30,"end"
"b0704",1,9,"rand","be","struct-rand",NA,"3","2",468,1406,468,1406,0,0,31,"end"
"b0704",1,9,"rand","se","struct-rand",NA,"1","1",321,965,321,965,0,0,31,"end"
"b0704",1,10,"struct","mi","struct-rand","3","1","3",285,855,285,855,0,0,90,"end"
"b0704",1,10,"struct","po","struct-rand","3","2","1",350,1050,350,1050,0,0,90,"end"
"b0704",1,10,"struct","la","struct-rand","3","3","2",376,1128,376,1128,0,0,90,"end"
"b0704",1,10,"rand","di","struct-rand",NA,"3","3",343,1030,343,1030,0,0,52,"end"
"b0704",1,10,"rand","ga","struct-rand",NA,"1","1",183,550,183,550,0,0,52,"end"
"b0704",1,10,"rand","ro","struct-rand",NA,"2","2",315,945,315,945,0,0,53,"end"
"b0704",2,1,"struct","di","struct-rand","1","3","1",290,870,290,870,0,0,137,"end"
"b0704",2,1,"struct","mi","struct-rand","3","1","2",303,910,303,910,0,0,138,"end"
"b0704",2,1,"struct","po","struct-rand","3","2","3",373,1120,373,1120,0,0,138,"end"
"b0704",2,1,"rand","nu","struct-rand",NA,"1","3",88,265,88,265,0,0,33,"end"
"b0704",2,1,"rand","za","struct-rand",NA,"2","1",353,1060,353,1060,0,0,33,"end"
"b0704",2,1,"rand","ro","struct-rand",NA,"3","2",200,602,200,602,0,0,33,"end"
"b0704",2,2,"struct","ki","struct-rand","2","2","3",600,1800,600,1800,0,0,106,"end"
"b0704",2,2,"struct","se","struct-rand","2","3","2",523,1570,523,1570,0,0,106,"end"
"b0704",2,2,"struct","nu","struct-rand","1","1","1",523,1570,523,1570,0,0,106,"end"
"b0704",2,2,"rand","ga","struct-rand",NA,"1","3",263,790,263,790,0,0,20,"end"
"b0704",2,2,"rand","mi","struct-rand",NA,"2","1",366,1098,366,1098,0,0,20,"end"
"b0704",2,2,"rand","nu","struct-rand",NA,"3","2",31,95,31,95,0,0,21,"end"
"b0704",2,3,"struct","za","struct-rand","4","1","2",263,790,263,790,0,0,66,"end"
"b0704",2,3,"struct","be","struct-rand","4","2","3",272,816,272,816,0,0,66,"end"
"b0704",2,3,"struct","tu","struct-rand","4","3","1",326,980,326,980,0,0,66,"end"
"b0704",2,3,"rand","po","struct-rand",NA,"1","1",367,1102,367,1102,0,0,33,"end"
"b0704",2,3,"rand","za","struct-rand",NA,"2","2",210,630,210,630,0,0,33,"end"
"b0704",2,3,"rand","se","struct-rand",NA,"3","3",183,550,183,550,0,0,33,"end"
"b0704",2,4,"struct","be","struct-rand","4","2","1",280,840,280,840,0,0,54,"end"
"b0704",2,4,"struct","tu","struct-rand","4","3","2",276,830,276,830,0,0,54,"end"
"b0704",2,4,"struct","mi","struct-rand","3","1","3",333,1000,333,1000,0,0,55,"end"
"b0704",2,4,"rand","mi","struct-rand",NA,"1","2",336,1010,336,1010,0,0,19,"end"
"b0704",2,4,"rand","za","struct-rand",NA,"2","1",342,1026,342,1026,0,0,19,"end"
"b0704",2,4,"rand","ki","struct-rand",NA,"3","3",447,1343,447,1343,0,0,19,"end"
"b0704",2,5,"struct","po","struct-rand","3","2","3",366,1100,366,1100,0,0,74,"end"
"b0704",2,5,"struct","la","struct-rand","3","3","1",276,830,276,830,0,0,74,"end"
"b0704",2,5,"struct","za","struct-rand","4","1","2",293,880,293,880,0,0,74,"end"
"b0704",2,5,"rand","ga","struct-rand",NA,"3","3",166,500,166,500,0,0,24,"end"
"b0704",2,5,"rand","ro","struct-rand",NA,"1","1",118,354,118,354,0,0,25,"end"
"b0704",2,5,"rand","za","struct-rand",NA,"2","2",228,684,228,684,0,0,25,"end"
"b0704",2,6,"struct","nu","struct-rand","1","1","2",123,370,123,370,0,0,103,"end"
"b0704",2,6,"struct","ga","struct-rand","1","2","3",130,390,130,390,0,0,103,"end"
"b0704",2,6,"struct","di","struct-rand","1","3","1",296,890,296,890,0,0,104,"end"
"b0704",2,6,"rand","di","struct-rand",NA,"3","2",153,460,153,460,0,0,29,"end"
"b0704",2,6,"rand","mi","struct-rand",NA,"1","3",548,1645,548,1645,0,0,29,"end"
"b0704",2,6,"rand","ki","struct-rand",NA,"2","1",73,220,73,220,0,0,29,"end"
"b0704",2,7,"struct","mi","struct-rand","3","1","3",293,880,293,880,0,0,110,"end"
"b0704",2,7,"struct","po","struct-rand","3","2","2",310,930,310,930,0,0,111,"end"
"b0704",2,7,"struct","la","struct-rand","3","3","1",321,965,321,965,0,0,111,"end"
"b0704",2,7,"rand","ki","struct-rand",NA,"1","2",483,1450,483,1450,0,0,39,"end"
"b0704",2,7,"rand","tu","struct-rand",NA,"2","3",365,1096,365,1096,0,0,39,"end"
"b0704",2,7,"rand","se","struct-rand",NA,"3","1",283,850,283,850,0,0,40,"end"
"b0704",2,8,"struct","la","struct-rand","3","3","3",403,1210,403,1210,0,0,78,"end"
"b0704",2,8,"struct","ro","struct-rand","2","1","2",386,1160,386,1160,0,0,78,"end"
"b0704",2,8,"struct","ki","struct-rand","2","2","1",246,740,246,740,0,0,78,"end"
"b0704",2,8,"rand","ga","struct-rand",NA,"2","2",550,1650,550,1650,0,0,30,"end"
"b0704",2,8,"rand","la","struct-rand",NA,"3","3",464,1392,464,1392,0,0,30,"end"
"b0704",2,8,"rand","nu","struct-rand",NA,"1","1",370,1111,370,1111,0,0,31,"end"
"b0704",2,9,"struct","la","struct-rand","3","3","3",353,1061,353,1061,0,0,121,"end"
"b0704",2,9,"struct","ro","struct-rand","2","1","1",420,1261,420,1261,0,0,122,"end"
"b0704",2,9,"struct","ki","struct-rand","2","2","2",303,910,303,910,0,0,122,"end"
"b0704",2,9,"rand","nu","struct-rand",NA,"2","3",232,698,232,698,0,0,34,"end"
"b0704",2,9,"rand","za","struct-rand",NA,"3","1",184,552,184,552,0,0,35,"end"
"b0704",2,9,"rand","be","struct-rand",NA,"1","2",376,1130,376,1130,0,0,35,"end"
"b0704",2,10,"struct","ro","struct-rand","2","1","2",203,611,203,611,0,0,60,"end"
"b0704",2,10,"struct","ki","struct-rand","2","2","1",259,779,259,779,0,0,61,"end"
"b0704",2,10,"struct","se","struct-rand","2","3","3",313,941,313,941,0,0,61,"end"
"b0704",2,10,"rand","ro","struct-rand",NA,"1","3",310,930,310,930,0,0,32,"end"
"b0704",2,10,"rand","se","struct-rand",NA,"2","2",534,1603,534,1603,0,0,32,"end"
"b0704",2,10,"rand","nu","struct-rand",NA,"3","1",406,1220,406,1220,0,0,33,"end"
"b0704",3,1,"struct","za","struct-rand","4","1","3",231,695,231,695,0,0,86,"end"
"b0704",3,1,"struct","be","struct-rand","4","2","2",131,393,131,393,0,0,86,"end"
"b0704",3,1,"struct","tu","struct-rand","4","3","1",243,730,243,730,0,0,86,"end"
"b0704",3,1,"rand","be","struct-rand",NA,"3","3",240,720,240,720,0,0,29,"end"
"b0704",3,1,"rand","tu","struct-rand",NA,"1","2",255,765,255,765,0,0,29,"end"
"b0704",3,1,"rand","be","struct-rand",NA,"2","1",426,1280,426,1280,0,0,30,"end"
"b0704",3,2,"struct","la","struct-rand","3","3","1",40,120,40,120,0,0,118,"end"
"b0704",3,2,"struct","nu","struct-rand","1","1","2",238,715,238,715,0,0,118,"end"
"b0704",3,2,"struct","ga","struct-rand","1","2","3",64,193,64,193,0,0,118,"end"
"b0704",3,2,"rand","tu","struct-rand",NA,"3","3",169,509,169,509,0,0,53,"end"
"b0704",3,2,"rand","di","struct-rand",NA,"1","2",20,60,20,60,0,0,53,"end"
"b0704",3,2,"rand","la","struct-rand",NA,"2","1",133,400,133,400,0,0,53,"end"
"b0704",3,3,"struct","nu","struct-rand","1","1","2",180,540,180,540,0,0,53,"end"
"b0704",3,3,"struct","ga","struct-rand","1","2","1",100,300,100,300,0,0,53,"end"
"b0704",3,3,"struct","di","struct-rand","1","3","3",253,760,253,760,0,0,53,"end"
"b0704",3,3,"rand","la","struct-rand",NA,"3","3",233,700,233,700,0,0,16,"end"
"b0704",3,3,"rand","be","struct-rand",NA,"1","2",412,1238,412,1238,0,0,16,"end"
"b0704",3,3,"rand","ki","struct-rand",NA,"2","1",138,416,138,416,0,0,17,"end"
"b0704",3,4,"struct","di","struct-rand","1","3","1",217,653,217,653,0,0,62,"end"
"b0704",3,4,"struct","ro","struct-rand","2","1","2",293,880,293,880,0,0,63,"end"
"b0704",3,4,"struct","ki","struct-rand","2","2","3",303,910,303,910,0,0,63,"end"
"b0704",3,4,"rand","ga","struct-rand",NA,"3","1",66,200,66,200,0,0,30,"end"
"b0704",3,4,"rand","za","struct-rand",NA,"1","3",120,360,120,360,0,0,30,"end"
"b0704",3,4,"rand","se","struct-rand",NA,"2","2",220,662,220,662,0,0,31,"end"
"b0704",3,5,"struct","ki","struct-rand","2","2","3",219,657,219,657,0,0,63,"end"
"b0704",3,5,"struct","se","struct-rand","2","3","2",253,760,253,760,0,0,63,"end"
"b0704",3,5,"struct","za","struct-rand","4","1","1",180,540,180,540,0,0,63,"end"
"b0704",3,5,"rand","ki","struct-rand",NA,"1","1",107,323,107,323,0,0,20,"end"
"b0704",3,5,"rand","be","struct-rand",NA,"2","2",250,750,250,750,0,0,20,"end"
"b0704",3,5,"rand","la","struct-rand",NA,"3","3",37,113,37,113,0,0,21,"end"
"b0704",3,6,"struct","po","struct-rand","3","2","1",236,710,236,710,0,0,62,"end"
"b0704",3,6,"struct","la","struct-rand","3","3","2",413,1240,413,1240,0,0,62,"end"
